"timestamp","location-long","location-lat"
2014-10-17 09:33:09.999,-7.57999955729731e-05,TRUE
2014-10-17 09:33:09.999,-7.58035829146878e-05,TRUE
2014-10-17 15:35:05.999,-7.57893203179569e-05,TRUE
2014-10-17 15:35:05.999,-7.58046959223039e-05,TRUE
2014-10-17 15:35:05.999,-7.58111579717823e-05,TRUE
2014-10-17 15:35:05.999,-7.57885740569123e-05,TRUE
2014-10-17 15:35:05.999,-7.58049202646939e-05,TRUE
2014-10-17 15:35:05.999,-7.5795928480308e-05,TRUE
2014-10-17 15:35:05.999,-7.58014873369997e-05,TRUE
2014-10-17 15:35:05.999,-7.57918168484033e-05,TRUE
2014-10-17 15:35:05.999,-7.57991684390447e-05,TRUE
2014-10-17 15:35:05.999,-7.58008775862891e-05,TRUE
2014-10-17 15:35:05.999,-7.57943134158058e-05,TRUE
2014-10-17 15:35:05.999,-7.58009124243182e-05,TRUE
2014-10-17 15:35:05.999,-7.58104087235858e-05,TRUE
2014-10-17 15:35:05.999,-7.5794146872778e-05,TRUE
2014-10-17 15:35:05.999,-7.57979010126243e-05,TRUE
2014-10-17 15:35:05.999,-7.57838889994366e-05,TRUE
2014-10-18 08:12:47.999,-7.57843141183301e-05,TRUE
2014-10-18 08:12:47.999,-7.57943792946146e-05,TRUE
2014-10-18 08:12:47.999,-7.57706456358521e-05,TRUE
2014-10-18 08:12:47.999,-7.57989635963705e-05,TRUE
2014-10-18 08:12:47.999,-7.57873259821143e-05,TRUE
2014-10-18 08:12:47.999,-7.5780204837969e-05,TRUE
2014-10-18 08:12:47.999,-7.57864244565933e-05,TRUE
2014-10-18 08:12:47.999,-7.57972723164188e-05,TRUE
2014-10-18 08:12:47.999,-7.57978999774053e-05,TRUE
2014-10-18 08:12:47.999,-7.57878569201721e-05,TRUE
2014-10-18 08:12:47.999,-7.57870478208622e-05,TRUE
2014-10-18 08:12:47.999,-7.57917746129366e-05,TRUE
2014-10-18 08:12:47.999,-7.57799734144081e-05,TRUE
2014-10-18 08:12:47.999,-7.57887240005107e-05,TRUE
2014-10-18 08:12:47.999,-7.57885232328906e-05,TRUE
2014-10-18 08:12:47.999,-7.57897259391523e-05,TRUE
2014-10-18 08:27:35.999,-7.57947226507094e-05,TRUE
2014-10-18 08:27:35.999,-7.57829361401763e-05,TRUE
2014-10-18 08:27:35.999,-7.5777791918968e-05,TRUE
2014-10-18 08:27:35.999,-7.57952940304286e-05,TRUE
2014-10-18 08:27:35.999,-7.57833188472013e-05,TRUE
2014-10-18 08:27:35.999,-7.5759099869493e-05,TRUE
2014-10-18 08:27:35.999,-7.57941819697946e-05,TRUE
2014-10-18 08:27:35.999,-7.57631368873952e-05,TRUE
2014-10-18 08:27:35.999,-7.58044187609863e-05,TRUE
2014-10-18 08:27:35.999,-7.57729731225157e-05,TRUE
2014-10-18 08:27:35.999,-7.57731633512756e-05,TRUE
2014-10-18 08:27:35.999,-7.57553795598134e-05,TRUE
2014-10-18 08:27:35.999,-7.57841759532802e-05,TRUE
2014-10-18 08:27:35.999,-7.57875835977716e-05,TRUE
2014-10-18 08:27:35.999,-7.57894312505394e-05,TRUE
2014-10-18 08:27:35.999,-7.5767111946365e-05,TRUE
2014-10-18 08:42:39.999,-7.57849635108986e-05,TRUE
2014-10-18 08:42:39.999,-7.58011279138851e-05,TRUE
2014-10-18 08:42:39.999,-7.5820135225336e-05,TRUE
2014-10-18 08:42:39.999,-7.5798856337593e-05,TRUE
2014-10-18 08:42:39.999,-7.57972635674688e-05,TRUE
2014-10-18 08:42:39.999,-7.57710036535775e-05,TRUE
2014-10-18 08:42:39.999,-7.58032078836083e-05,TRUE
2014-10-18 08:42:39.999,-7.58075029400165e-05,TRUE
2014-10-18 08:42:39.999,-7.57961428058499e-05,TRUE
2014-10-18 08:42:39.999,-7.58081206463185e-05,TRUE
2014-10-18 08:42:39.999,-7.58007626445498e-05,TRUE
2014-10-18 08:42:39.999,-7.57936594309787e-05,TRUE
2014-10-18 08:42:39.999,-7.57847592039264e-05,TRUE
2014-10-18 08:42:39.999,-7.57973841284177e-05,TRUE
2014-10-18 08:42:39.999,-7.57988991917645e-05,TRUE
2014-10-18 08:42:39.999,-7.57885724399583e-05,TRUE
2014-10-18 09:50:42.999,-7.57903212502656e-05,TRUE
2014-10-18 09:50:42.999,-7.58011665760501e-05,TRUE
2014-10-18 09:50:42.999,-7.58096827320399e-05,TRUE
2014-10-18 09:50:42.999,-7.57964715516233e-05,TRUE
2014-10-18 09:50:42.999,-7.5793745933879e-05,TRUE
2014-10-18 09:50:42.999,-7.58133519327399e-05,TRUE
2014-10-18 09:50:42.999,-7.5797483630153e-05,TRUE
2014-10-18 09:50:42.999,-7.58031054788049e-05,TRUE
2014-10-18 09:50:42.999,-7.58079111680179e-05,TRUE
2014-10-18 09:50:42.999,-7.58049094917535e-05,TRUE
2014-10-18 09:50:42.999,-7.57987471402348e-05,TRUE
2014-10-18 09:50:42.999,-7.57936667670224e-05,TRUE
2014-10-18 09:50:42.999,-7.57957280878976e-05,TRUE
2014-10-18 09:50:42.999,-7.58004545319406e-05,TRUE
2014-10-18 09:50:42.999,-7.57789508629187e-05,TRUE
2014-10-18 09:50:42.999,-7.57989067429639e-05,TRUE
2014-10-18 10:10:17.999,-7.57919897346636e-05,TRUE
2014-10-18 10:10:17.999,-7.58003109219275e-05,TRUE
2014-10-18 10:10:17.999,-7.58037517466172e-05,TRUE
2014-10-18 10:10:17.999,-7.57767791457276e-05,TRUE
2014-10-18 10:10:17.999,-7.57963242245812e-05,TRUE
2014-10-18 10:10:17.999,-7.58006532184147e-05,TRUE
2014-10-18 10:10:17.999,-7.57813484731394e-05,TRUE
2014-10-18 10:10:17.999,-7.57847918077174e-05,TRUE
2014-10-18 10:10:17.999,-7.57741488592337e-05,TRUE
2014-10-18 10:10:17.999,-7.57923651089418e-05,TRUE
2014-10-18 10:10:17.999,-7.57956665536954e-05,TRUE
2014-10-18 10:10:17.999,-7.5778156731862e-05,TRUE
2014-10-18 10:10:17.999,-7.57884236206499e-05,TRUE
2014-10-18 10:10:17.999,-7.57876460300413e-05,TRUE
2014-10-18 10:10:17.999,-7.57894382457969e-05,TRUE
2014-10-18 10:10:17.999,-7.57886739829695e-05,TRUE
2014-10-18 10:25:22.999,-7.57909887921066e-05,TRUE
2014-10-18 10:25:22.999,-7.57873877197925e-05,TRUE
2014-10-18 10:25:22.999,-7.57834169060511e-05,TRUE
2014-10-18 10:25:22.999,-7.57822482251055e-05,TRUE
2014-10-18 10:25:22.999,-7.57779694723206e-05,TRUE
2014-10-18 10:25:22.999,-7.5800415421018e-05,TRUE
2014-10-18 10:25:22.999,-7.57909202770092e-05,TRUE
2014-10-18 10:25:22.999,-7.57910728250938e-05,TRUE
2014-10-18 10:25:22.999,-7.58011119614781e-05,TRUE
2014-10-18 10:25:22.999,-7.5784009133778e-05,TRUE
2014-10-18 10:25:22.999,-7.57875380214758e-05,TRUE
2014-10-18 10:25:22.999,-7.57775151725266e-05,TRUE
2014-10-18 10:25:22.999,-7.57956909595954e-05,TRUE
2014-10-18 10:25:22.999,-7.57855661868582e-05,TRUE
2014-10-18 10:25:22.999,-7.5800990274821e-05,TRUE
2014-10-18 10:25:22.999,-7.57979351492264e-05,TRUE
2014-10-18 10:43:05.999,-7.57908799282908e-05,TRUE
2014-10-18 10:43:05.999,-7.5781897096719e-05,TRUE
2014-10-18 10:43:05.999,-7.57887293148059e-05,TRUE
2014-10-18 10:43:05.999,-7.58027442131131e-05,TRUE
2014-10-18 10:43:05.999,-7.57988571430071e-05,TRUE
2014-10-18 10:43:05.999,-7.57906172310781e-05,TRUE
2014-10-18 10:43:05.999,-7.57889964424647e-05,TRUE
2014-10-18 10:43:05.999,-7.57921115983716e-05,TRUE
2014-10-18 10:43:05.999,-7.57844783033404e-05,TRUE
2014-10-18 10:43:05.999,-7.57923906979839e-05,TRUE
2014-10-18 10:43:05.999,-7.57758894876664e-05,TRUE
2014-10-18 10:43:05.999,-7.5784335140827e-05,TRUE
2014-10-18 10:43:05.999,-7.57938981951481e-05,TRUE
2014-10-18 10:43:05.999,-7.58037494268298e-05,TRUE
2014-10-18 10:43:05.999,-7.57918483088372e-05,TRUE
2014-10-18 10:43:05.999,-7.5784884844624e-05,TRUE
2014-10-18 10:58:10.999,-7.57933875658434e-05,TRUE
2014-10-18 10:58:10.999,-7.57847112578398e-05,TRUE
2014-10-18 10:58:10.999,-7.5794517286075e-05,TRUE
2014-10-18 10:58:10.999,-7.57898208073877e-05,TRUE
2014-10-18 10:58:10.999,-7.57880826591592e-05,TRUE
2014-10-18 10:58:10.999,-7.580176927475e-05,TRUE
2014-10-18 10:58:10.999,-7.57955206441554e-05,TRUE
2014-10-18 10:58:10.999,-7.57935682867396e-05,TRUE
2014-10-18 10:58:10.999,-7.58113033663212e-05,TRUE
2014-10-18 10:58:10.999,-7.57898327776304e-05,TRUE
2014-10-18 10:58:10.999,-7.57954531988404e-05,TRUE
2014-10-18 10:58:10.999,-7.57824329107001e-05,TRUE
2014-10-18 10:58:10.999,-7.58004406045059e-05,TRUE
2014-10-18 10:58:10.999,-7.57878946958767e-05,TRUE
2014-10-18 10:58:10.999,-7.57849958272486e-05,TRUE
2014-10-18 10:58:10.999,-7.57762620328094e-05,TRUE
2014-10-18 14:06:54.999,-7.57925582365325e-05,TRUE
2014-10-18 14:06:54.999,-7.57996763760519e-05,TRUE
2014-10-18 14:06:54.999,-7.57924758785195e-05,TRUE
2014-10-18 14:06:54.999,-7.57901500971652e-05,TRUE
2014-10-18 14:06:54.999,-7.57940551212221e-05,TRUE
2014-10-18 14:06:54.999,-7.57835727028824e-05,TRUE
2014-10-18 14:06:54.999,-7.57792055266009e-05,TRUE
2014-10-18 14:06:54.999,-7.57755025727496e-05,TRUE
2014-10-18 14:06:54.999,-7.58005577696269e-05,TRUE
2014-10-18 14:06:54.999,-7.57899304347856e-05,TRUE
2014-10-18 14:06:54.999,-7.57969576415696e-05,TRUE
2014-10-18 14:06:54.999,-7.57900371633982e-05,TRUE
2014-10-18 14:06:54.999,-7.57998117648992e-05,TRUE
2014-10-18 14:06:54.999,-7.5798995217996e-05,TRUE
2014-10-18 14:06:54.999,-7.5792556698004e-05,TRUE
2014-10-18 14:06:54.999,-7.58154602449316e-05,TRUE
2014-10-18 14:22:01.999,-7.57960395966646e-05,TRUE
2014-10-18 14:22:01.999,-7.57988362864819e-05,TRUE
2014-10-18 14:22:01.999,-7.57854784664975e-05,TRUE
2014-10-18 14:22:01.999,-7.58034988171678e-05,TRUE
2014-10-18 14:22:01.999,-7.58037654507988e-05,TRUE
2014-10-18 14:22:01.999,-7.57948221613228e-05,TRUE
2014-10-18 14:22:01.999,-7.57738471142369e-05,TRUE
2014-10-18 14:22:01.999,-7.5777906630332e-05,TRUE
2014-10-18 14:22:01.999,-7.57904323141413e-05,TRUE
2014-10-18 14:22:01.999,-7.57923867467834e-05,TRUE
2014-10-18 14:22:01.999,-7.57930675239994e-05,TRUE
2014-10-18 14:22:01.999,-7.57897816965633e-05,TRUE
2014-10-18 14:22:01.999,-7.58060087071166e-05,TRUE
2014-10-18 14:22:01.999,-7.57931542544317e-05,TRUE
2014-10-18 14:22:01.999,-7.57929002982949e-05,TRUE
2014-10-18 14:22:01.999,-7.58052635366964e-05,TRUE
2014-10-18 14:37:13.999,-7.57960668164631e-05,TRUE
2014-10-18 14:37:13.999,-7.57900719177583e-05,TRUE
2014-10-18 14:37:13.999,-7.58209203144185e-05,TRUE
2014-10-18 14:37:13.999,-7.57838329099612e-05,TRUE
2014-10-18 14:37:13.999,-7.57979572980626e-05,TRUE
2014-10-18 14:37:13.999,-7.58004832908338e-05,TRUE
2014-10-18 14:37:13.999,-7.58006894176585e-05,TRUE
2014-10-18 14:37:13.999,-7.5813002936872e-05,TRUE
2014-10-18 14:37:13.999,-7.57922688127781e-05,TRUE
2014-10-18 14:37:13.999,-7.57958587629863e-05,TRUE
2014-10-18 14:37:13.999,-7.58021532699954e-05,TRUE
2014-10-18 14:37:13.999,-7.58122127667089e-05,TRUE
2014-10-18 14:37:13.999,-7.5787573411004e-05,TRUE
2014-10-18 14:37:13.999,-7.57841475139103e-05,TRUE
2014-10-18 14:37:13.999,-7.5778549866749e-05,TRUE
2014-10-18 14:37:13.999,-7.57920373815398e-05,TRUE
2014-10-18 14:52:22.999,-7.57828081698629e-05,TRUE
2014-10-18 14:52:22.999,-7.57965675244083e-05,TRUE
2014-10-18 14:52:22.999,-7.57936146824761e-05,TRUE
2014-10-18 14:52:22.999,-7.57793083563251e-05,TRUE
2014-10-18 14:52:22.999,-7.58020237000573e-05,TRUE
2014-10-18 14:52:22.999,-7.57956489277711e-05,TRUE
2014-10-18 14:52:22.999,-7.579210182803e-05,TRUE
2014-10-18 14:52:22.999,-7.57934232994603e-05,TRUE
2014-10-18 14:52:22.999,-7.57845985727487e-05,TRUE
2014-10-18 14:52:22.999,-7.57948169934868e-05,TRUE
2014-10-18 14:52:22.999,-7.58007286868255e-05,TRUE
2014-10-18 14:52:22.999,-7.58051514345312e-05,TRUE
2014-10-18 14:52:22.999,-7.57931669632565e-05,TRUE
2014-10-18 14:52:22.999,-7.57785206263927e-05,TRUE
2014-10-18 14:52:22.999,-7.58017559656138e-05,TRUE
2014-10-18 14:52:22.999,-7.58041752494036e-05,TRUE
2014-10-19 08:08:36.999,-7.57769726461029e-05,TRUE
2014-10-19 08:08:36.999,-7.57928600270575e-05,TRUE
2014-10-19 08:08:36.999,-7.5790892308438e-05,TRUE
2014-10-19 08:08:36.999,-7.57847132872131e-05,TRUE
2014-10-19 08:08:36.999,-7.57891088605046e-05,TRUE
2014-10-19 08:08:36.999,-7.57724115348752e-05,TRUE
2014-10-19 08:08:36.999,-7.57939065293192e-05,TRUE
2014-10-19 08:08:36.999,-7.579263077991e-05,TRUE
2014-10-19 08:08:36.999,-7.57932518238444e-05,TRUE
2014-10-19 08:08:36.999,-7.57818966081898e-05,TRUE
2014-10-19 08:08:36.999,-7.57837142289143e-05,TRUE
2014-10-19 08:08:36.999,-7.57870018039169e-05,TRUE
2014-10-19 08:08:36.999,-7.5788322326055e-05,TRUE
2014-10-19 08:08:36.999,-7.57838662225183e-05,TRUE
2014-10-19 08:08:36.999,-7.57966843314706e-05,TRUE
2014-10-19 08:08:36.999,-7.57803208279181e-05,TRUE
2014-10-19 08:23:36.999,-7.57890852007802e-05,TRUE
2014-10-19 08:23:36.999,-7.57936108328174e-05,TRUE
2014-10-19 08:23:36.999,-7.57775739538342e-05,TRUE
2014-10-19 08:23:36.999,-7.57863882584516e-05,TRUE
2014-10-19 08:23:36.999,-7.5776695903449e-05,TRUE
2014-10-19 08:23:36.999,-7.5786241921912e-05,TRUE
2014-10-19 08:23:36.999,-7.57717980914118e-05,TRUE
2014-10-19 08:23:36.999,-7.57747569970884e-05,TRUE
2014-10-19 08:23:36.999,-7.57803287064979e-05,TRUE
2014-10-19 08:23:36.999,-7.57582863968757e-05,TRUE
2014-10-19 08:23:36.999,-7.57832585915919e-05,TRUE
2014-10-19 08:23:36.999,-7.57808276061435e-05,TRUE
2014-10-19 08:23:36.999,-7.57685480756526e-05,TRUE
2014-10-19 08:23:36.999,-7.5787640537424e-05,TRUE
2014-10-19 08:23:36.999,-7.57705785082288e-05,TRUE
2014-10-19 08:23:36.999,-7.578440619982e-05,TRUE
2014-10-19 08:38:42.999,-7.57921968745288e-05,TRUE
2014-10-19 08:38:42.999,-7.57954331149101e-05,TRUE
2014-10-19 08:38:42.999,-7.57961898082455e-05,TRUE
2014-10-19 08:38:42.999,-7.57857873718933e-05,TRUE
2014-10-19 08:38:42.999,-7.57752562424107e-05,TRUE
2014-10-19 08:38:42.999,-7.57785036511432e-05,TRUE
2014-10-19 08:38:42.999,-7.57901364832804e-05,TRUE
2014-10-19 08:38:42.999,-7.5780200909925e-05,TRUE
2014-10-19 08:38:42.999,-7.57795904566186e-05,TRUE
2014-10-19 08:38:42.999,-7.57724085694618e-05,TRUE
2014-10-19 08:38:42.999,-7.57853444869969e-05,TRUE
2014-10-19 08:38:42.999,-7.57836989871332e-05,TRUE
2014-10-19 08:38:42.999,-7.57841518350266e-05,TRUE
2014-10-19 08:38:42.999,-7.57830361088696e-05,TRUE
2014-10-19 08:38:42.999,-7.57949910432372e-05,TRUE
2014-10-19 08:38:42.999,-7.57846588268933e-05,TRUE
2014-10-19 08:53:40.999,-7.57902131464779e-05,TRUE
2014-10-19 08:53:40.999,-7.57852662295299e-05,TRUE
2014-10-19 08:53:40.999,-7.57932093364649e-05,TRUE
2014-10-19 08:53:40.999,-7.57949300261841e-05,TRUE
2014-10-19 08:53:40.999,-7.57796681741858e-05,TRUE
2014-10-19 08:53:40.999,-7.58014565613389e-05,TRUE
2014-10-19 08:53:40.999,-7.58087335116823e-05,TRUE
2014-10-19 08:53:40.999,-7.57900489746416e-05,TRUE
2014-10-19 08:53:40.999,-7.57817025923875e-05,TRUE
2014-10-19 08:53:40.999,-7.57983067466253e-05,TRUE
2014-10-19 08:53:40.999,-7.58105352154226e-05,TRUE
2014-10-19 08:53:40.999,-7.57842625977372e-05,TRUE
2014-10-19 08:53:40.999,-7.57799539051163e-05,TRUE
2014-10-19 08:53:40.999,-7.57917420728212e-05,TRUE
2014-10-19 08:53:40.999,-7.57885826983328e-05,TRUE
2014-10-19 08:53:40.999,-7.57807938008188e-05,TRUE
2014-10-19 09:08:42.999,-7.5790853475403e-05,TRUE
2014-10-19 09:08:42.999,-7.5771309599584e-05,TRUE
2014-10-19 09:08:42.999,-7.57838233147703e-05,TRUE
2014-10-19 09:08:42.999,-7.57903606053774e-05,TRUE
2014-10-19 09:08:42.999,-7.57814047578715e-05,TRUE
2014-10-19 09:08:42.999,-7.57977812285185e-05,TRUE
2014-10-19 09:08:42.999,-7.57948580574796e-05,TRUE
2014-10-19 09:08:42.999,-7.57958989604254e-05,TRUE
2014-10-19 09:08:42.999,-7.57829283998364e-05,TRUE
2014-10-19 09:08:42.999,-7.57795203203304e-05,TRUE
2014-10-19 09:08:42.999,-7.57751319982883e-05,TRUE
2014-10-19 09:08:42.999,-7.57854061572419e-05,TRUE
2014-10-19 09:08:42.999,-7.57879632689061e-05,TRUE
2014-10-19 09:08:42.999,-7.57703011490694e-05,TRUE
2014-10-19 09:08:42.999,-7.57961046128951e-05,TRUE
2014-10-19 09:08:42.999,-7.57845105715424e-05,TRUE
2014-10-19 09:18:06.999,-7.57909797192088e-05,TRUE
2014-10-19 09:18:06.999,-7.57869667275861e-05,TRUE
2014-10-19 09:18:06.999,-7.57891267836894e-05,TRUE
2014-10-19 09:18:06.999,-7.57817706315138e-05,TRUE
2014-10-19 09:18:06.999,-7.57822075282135e-05,TRUE
2014-10-19 09:18:06.999,-7.57939036901631e-05,TRUE
2014-10-19 09:18:06.999,-7.57775120532629e-05,TRUE
2014-10-19 09:18:06.999,-7.57916421071232e-05,TRUE
2014-10-19 09:18:06.999,-7.57779526425082e-05,TRUE
2014-10-19 09:18:06.999,-7.57840021410177e-05,TRUE
2014-10-19 09:18:06.999,-7.57947862626838e-05,TRUE
2014-10-19 09:18:06.999,-7.57682507555378e-05,TRUE
2014-10-19 09:18:06.999,-7.57803125687559e-05,TRUE
2014-10-19 09:18:06.999,-7.57962229945178e-05,TRUE
2014-10-19 09:18:06.999,-7.57917393053128e-05,TRUE
2014-10-19 09:18:06.999,-7.57752744938111e-05,TRUE
2014-10-19 09:33:13.999,-7.57924319917908e-05,TRUE
2014-10-19 09:33:13.999,-7.57993585870653e-05,TRUE
2014-10-19 09:33:13.999,-7.57981201418239e-05,TRUE
2014-10-19 09:33:13.999,-7.57974681573866e-05,TRUE
2014-10-19 09:33:13.999,-7.57997049219266e-05,TRUE
2014-10-19 09:33:13.999,-7.5778218018323e-05,TRUE
2014-10-19 09:33:13.999,-7.57949142912438e-05,TRUE
2014-10-19 09:33:13.999,-7.57871492298728e-05,TRUE
2014-10-19 09:33:13.999,-7.57886171335201e-05,TRUE
2014-10-19 09:33:13.999,-7.57695130042671e-05,TRUE
2014-10-19 09:33:13.999,-7.57940211857742e-05,TRUE
2014-10-19 09:33:13.999,-7.5773146331303e-05,TRUE
2014-10-19 09:33:13.999,-7.57883794335628e-05,TRUE
2014-10-19 09:33:13.999,-7.57864840325615e-05,TRUE
2014-10-19 09:33:13.999,-7.57853576520017e-05,TRUE
2014-10-19 09:33:13.999,-7.58051890670464e-05,TRUE
2014-10-19 09:48:19.999,-7.57936491377346e-05,TRUE
2014-10-19 09:48:19.999,-7.57888679220474e-05,TRUE
2014-10-19 09:48:19.999,-7.58006051826621e-05,TRUE
2014-10-19 09:48:19.999,-7.57992151593136e-05,TRUE
2014-10-19 09:48:19.999,-7.58265912511727e-05,TRUE
2014-10-19 09:48:19.999,-7.57876067149577e-05,TRUE
2014-10-19 09:48:19.999,-7.58019691651762e-05,TRUE
2014-10-19 09:48:19.999,-7.57846484550889e-05,TRUE
2014-10-19 09:48:19.999,-7.57854830332003e-05,TRUE
2014-10-19 09:48:19.999,-7.57880339516795e-05,TRUE
2014-10-19 09:48:19.999,-7.57845187481753e-05,TRUE
2014-10-19 09:48:19.999,-7.57917832557555e-05,TRUE
2014-10-19 09:48:19.999,-7.57965875131102e-05,TRUE
2014-10-19 09:48:19.999,-7.57848880023878e-05,TRUE
2014-10-19 09:48:19.999,-7.57951115187457e-05,TRUE
2014-10-19 09:48:19.999,-7.57956180901806e-05,TRUE
2014-10-19 10:03:28.999,-7.57911505738198e-05,TRUE
2014-10-19 10:03:28.999,-7.57975997713813e-05,TRUE
2014-10-19 10:03:28.999,-7.58005263963178e-05,TRUE
2014-10-19 10:03:28.999,-7.58155548473053e-05,TRUE
2014-10-19 10:03:28.999,-7.57959471735577e-05,TRUE
2014-10-19 10:03:28.999,-7.58011273970135e-05,TRUE
2014-10-19 10:03:28.999,-7.57744049252105e-05,TRUE
2014-10-19 10:03:28.999,-7.57777859563899e-05,TRUE
2014-10-19 10:03:28.999,-7.57818626067729e-05,TRUE
2014-10-19 10:03:28.999,-7.57872853359779e-05,TRUE
2014-10-19 10:03:28.999,-7.57945345258106e-05,TRUE
2014-10-19 10:03:28.999,-7.5781020602866e-05,TRUE
2014-10-19 10:03:28.999,-7.58007432658588e-05,TRUE
2014-10-19 10:03:28.999,-7.58101164598843e-05,TRUE
2014-10-19 10:03:28.999,-7.57930128490409e-05,TRUE
2014-10-19 10:03:28.999,-7.57936402082613e-05,TRUE
2014-10-19 10:19:04.999,-7.57922422331849e-05,TRUE
2014-10-19 10:19:04.999,-7.57924162492358e-05,TRUE
2014-10-19 10:19:04.999,-7.58187172144488e-05,TRUE
2014-10-19 10:19:04.999,-7.57922227583885e-05,TRUE
2014-10-19 10:19:04.999,-7.57948779555835e-05,TRUE
2014-10-19 10:19:04.999,-7.58110823401453e-05,TRUE
2014-10-19 10:19:04.999,-7.57919015551962e-05,TRUE
2014-10-19 10:19:04.999,-7.57857979183689e-05,TRUE
2014-10-19 10:19:04.999,-7.57685412547849e-05,TRUE
2014-10-19 10:19:04.999,-7.57882552883936e-05,TRUE
2014-10-19 10:19:04.999,-7.58001602179367e-05,TRUE
2014-10-19 10:19:04.999,-7.58086298628224e-05,TRUE
2014-10-19 10:19:04.999,-7.58004619668561e-05,TRUE
2014-10-19 10:19:04.999,-7.57704591022772e-05,TRUE
2014-10-19 10:19:04.999,-7.57946521696079e-05,TRUE
2014-10-19 10:19:04.999,-7.57939168215398e-05,TRUE
2014-10-19 10:36:04.999,-7.57898517754231e-05,TRUE
2014-10-19 10:36:04.999,-7.5794337964652e-05,TRUE
2014-10-19 10:36:04.999,-7.57959112346276e-05,TRUE
2014-10-19 10:36:04.999,-7.57944269536641e-05,TRUE
